"No","Title_en","SubTitle_en","CodeFlag","Value","MeaningParameterDescription_en","Note_en","UnitComments_en","Status"
262,"Code table 4.0 - Product definition template number",,"46",,"Average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",,,"Operational"
263,"Code table 4.0 - Product definition template number",,"47",,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",,,"Operational"
264,"Code table 4.0 - Product definition template number",,"48",,"Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",,,"Operational"
265,"Code table 4.0 - Product definition template number",,"49-50",,"Reserved",,,"Operational"
268,"Code table 4.0 - Product definition template number",,"51",,"Categorical forecasts at a horizontal level or in a horizontal layer at a point in time",,,"Operational"
269,"Code table 4.0 - Product definition template number",,"52",,"Reserved",,,"Operational"
270,"Code table 4.0 - Product definition template number",,"53",,"Partitioned parameters at a horizontal level or in a horizontal layer at a point in time",,,"Operational"
271,"Code table 4.0 - Product definition template number",,"54",,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for partitioned parameters",,,"Operational"
272,"Code table 4.0 - Product definition template number",,"55",,"Spatio-temporal changing tiles at a horizontal level or horizontal layer at a point in time",,,"Operational"
273,"Code table 4.0 - Product definition template number",,"56",,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for spatio-temporal changing tile parameters",,,"Operational"
274,"Code table 4.0 - Product definition template number",,"57",,"Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function",,,"Operational"
275,"Code table 4.0 - Product definition template number",,"58-59",,"Reserved",,,"Operational"
276,"Code table 4.0 - Product definition template number",,"60",,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",,,"Operational"
277,"Code table 4.0 - Product definition template number",,"61",,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",,,"Operational"
278,"Code table 4.0 - Product definition template number",,"62-90",,"Reserved",,,"Operational"
281,"Code table 4.0 - Product definition template number",,"91",,"Categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,"Operational"
282,"Code table 4.0 - Product definition template number",,"92-253",,"Reserved",,,"Operational"
283,"Code table 4.0 - Product definition template number",,"254",,"CCITT IA5 character string",,,"Operational"
284,"Code table 4.0 - Product definition template number",,"255-999",,"Reserved",,,"Operational"
285,"Code table 4.0 - Product definition template number",,"1000",,"Cross-section of analysis and forecast at a point in time",,,"Experimental"
286,"Code table 4.0 - Product definition template number",,"1001",,"Cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time",,,"Experimental"
287,"Code table 4.0 - Product definition template number",,"1002",,"Cross-section of analysis and forecast, averaged or otherwise statistically processed over latitude or longitude",,,"Experimental"
288,"Code table 4.0 - Product definition template number",,"1003-1099",,"Reserved",,,"Operational"
289,"Code table 4.0 - Product definition template number",,"1100",,"Hovmöller-type grid with no averaging or other statistical processing",,,"Experimental"
290,"Code table 4.0 - Product definition template number",,"1101",,"Hovmöller-type grid with averaging or other statistical processing",,,"Experimental"
291,"Code table 4.0 - Product definition template number",,"1102-32767",,"Reserved",,,"Operational"
292,"Code table 4.0 - Product definition template number",,"32768-65534",,"Reserved for local use",,,"Operational"
293,"Code table 4.0 - Product definition template number",,"65535",,"Missing",,,"Operational"
294,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","0",,"Temperature",,,"Operational"
295,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","1",,"Moisture",,,"Operational"
296,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","2",,"Momentum",,,"Operational"
297,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","3",,"Mass",,,"Operational"
298,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","4",,"Short-wave radiation",,,"Operational"
299,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","5",,"Long-wave radiation",,,"Operational"
300,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","6",,"Cloud",,,"Operational"
301,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","7",,"Thermodynamic stability indices",,,"Operational"
302,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","8",,"Kinematic stability indices",,,"Operational"
303,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","9",,"Temperature probabilities",,,"Deprecated"
304,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","10",,"Moisture probabilities",,,"Deprecated"
305,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","11",,"Momentum probabilities",,,"Deprecated"
306,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","12",,"Mass probabilities",,,"Deprecated"
307,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","13",,"Aerosols",,,"Operational"
308,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","14",,"Trace gases (e.g. ozone, CO2)",,,"Operational"
309,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","15",,"Radar",,,"Operational"
310,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","16",,"Forecast radar imagery",,,"Operational"
311,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","17",,"Electrodynamics",,,"Operational"
312,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","18",,"Nuclear/radiology",,,"Operational"
313,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","19",,"Physical atmospheric properties",,,"Operational"
314,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","20",,"Atmospheric chemical constituents",,,"Operational"
315,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","21-189",,"Reserved",,,"Operational"
316,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","190",,"CCITT IA5 string",,,"Operational"
317,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","191",,"Miscellaneous",,,"Operational"
318,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","192-254",,"Reserved for local use",,,"Operational"
319,"Code table 4.1 - Parameter category by product discipline","Product discipline 0 - Meteorological products","255",,"Missing",,,"Operational"
320,"Code table 4.1 - Parameter category by product discipline","Product discipline 1 - Hydrological products","0",,"Hydrology basic products",,,"Operational"
321,"Code table 4.1 - Parameter category by product discipline","Product discipline 1 - Hydrological products","1",,"Hydrology probabilities",,,"Operational"
322,"Code table 4.1 - Parameter category by product discipline","Product discipline 1 - Hydrological products","2",,"Inland water and sediment properties",,,"Operational"
323,"Code table 4.1 - Parameter category by product discipline","Product discipline 1 - Hydrological products","3-191",,"Reserved",,,"Operational"
324,"Code table 4.1 - Parameter category by product discipline","Product discipline 1 - Hydrological products","192-254",,"Reserved for local use",,,"Operational"
325,"Code table 4.1 - Parameter category by product discipline","Product discipline 1 - Hydrological products","255",,"Missing",,,"Operational"
326,"Code table 4.1 - Parameter category by product discipline","Product discipline 2 - Land surface products","0",,"Vegetation/biomass",,,"Operational"
327,"Code table 4.1 - Parameter category by product discipline","Product discipline 2 - Land surface products","1",,"Agri-/aquacultural special products",,,"Operational"
328,"Code table 4.1 - Parameter category by product discipline","Product discipline 2 - Land surface products","2",,"Transportation-related products",,,"Operational"
329,"Code table 4.1 - Parameter category by product discipline","Product discipline 2 - Land surface products","3",,"Soil products",,,"Operational"
330,"Code table 4.1 - Parameter category by product discipline","Product discipline 2 - Land surface products","4",,"Fire weather products",,,"Operational"
331,"Code table 4.1 - Parameter category by product discipline","Product discipline 2 - Land surface products","5-191",,"Reserved",,,"Operational"
332,"Code table 4.1 - Parameter category by product discipline","Product discipline 2 - Land surface products","192-254",,"Reserved for local use",,,"Operational"
333,"Code table 4.1 - Parameter category by product discipline","Product discipline 2 - Land surface products","255",,"Missing",,,"Operational"
334,"Code table 4.1 - Parameter category by product discipline","Product discipline 3 - Space products","0",,"Image format products","(see Note 1)",,"Operational"
335,"Code table 4.1 - Parameter category by product discipline","Product discipline 3 - Space products","1",,"Quantitative products","(see Note 2)",,"Operational"
336,"Code table 4.1 - Parameter category by product discipline","Product discipline 3 - Space products","2",,"Cloud properties",,,"Operational"
337,"Code table 4.1 - Parameter category by product discipline","Product discipline 3 - Space products","3",,"Flight rule conditions",,,"Operational"
338,"Code table 4.1 - Parameter category by product discipline","Product discipline 3 - Space products","4",,"Volcanic ash",,,"Operational"
339,"Code table 4.1 - Parameter category by product discipline","Product discipline 3 - Space products","5",,"Sea-surface temperature",,,"Operational"
340,"Code table 4.1 - Parameter category by product discipline","Product discipline 3 - Space products","6",,"Solar radiation",,,"Operational"
341,"Code table 4.1 - Parameter category by product discipline","Product discipline 3 - Space products","7-191",,"Reserved",,,"Operational"
344,"Code table 4.1 - Parameter category by product discipline","Product discipline 3 - Space products","192-254",,"Reserved for local use",,,"Operational"
