"No","Title_en","SubTitle_en","CodeFlag","Value","MeaningParameterDescription_en","Note_en","UnitComments_en","Status"
569.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 3: mass","27-191",,"Reserved",,,"Operational"
570.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 3: mass","192-254",,"Reserved for local use",,,"Operational"
571.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 3: mass","255",,"Missing",,,"Operational"
572.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","0",,"Net short-wave radiation flux (surface)","*","W m-2","Deprecated"
573.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","1",,"Net short-wave radiation flux (top of atmosphere)","*","W m-2","Deprecated"
574.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","2",,"Short-wave radiation flux","*","W m-2","Deprecated"
575.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","3",,"Global radiation flux",,"W m-2","Operational"
576.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","4",,"Brightness temperature",,"K","Operational"
577.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","5",,"Radiance (with respect to wave number)",,"W m-1 sr-1","Operational"
578.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","6",,"Radiance (with respect to wave length)",,"W m-3 sr-1","Operational"
579.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","7",,"Downward short-wave radiation flux",,"W m-2","Operational"
580.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","8",,"Upward short-wave radiation flux",,"W m-2","Operational"
581.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","9",,"Net short wave radiation flux",,"W m-2","Operational"
582.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","10",,"Photosynthetically active radiation",,"W m-2","Operational"
583.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","11",,"Net short-wave radiation flux, clear sky",,"W m-2","Operational"
584.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","12",,"Downward UV radiation",,"W m-2","Operational"
585.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","13-49",,"Reserved",,,"Operational"
586.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","50",,"UV index (under clear sky)","**","Numeric","Operational"
587.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","51",,"UV index","**","Numeric","Operational"
588.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","52-191",,"Reserved",,,"Operational"
589.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","192-254",,"Reserved for local use",,,"Operational"
590.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 4: short-wave radiation","255",,"Missing",,,"Operational"
591.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","0",,"Net long-wave radiation flux (surface)","*","W m-2","Deprecated"
592.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","1",,"Net long-wave radiation flux (top of atmosphere)","*","W m-2","Deprecated"
593.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","2",,"Long-wave radiation flux","*","W m-2","Deprecated"
594.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","3",,"Downward long-wave radiation flux",,"W m-2","Operational"
595.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","4",,"Upward long-wave radiation flux",,"W m-2","Operational"
596.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","5",,"Net long-wave radiation flux",,"W m-2","Operational"
597.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","6",,"Net long-wave radiation flux, clear sky",,"W m-2","Operational"
598.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","7",,"Brightness temperature",,"K","Pre-operational"
599.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","8-191",,"Reserved",,,"Operational"
600.00,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 5: long-wave radiation","192-254",,"Reserved for local use",,,"Operational"
